Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,,Opposition,Ground,Start Date,
Mohammed Shami,10.0,2,33,0,3.30,-,-,,ODI v West Indies,North Sound,2 Jul 2017,ODI # 3900
Mohammed Shami,10.0,0,48,4,4.80,12.00,15.0,,ODI v West Indies,Kingston,6 Jul 2017,ODI # 3902
Mohammed Shami,3.0,0,46,0,15.33,-,-,,T20I v West Indies,Kingston,9 Jul 2017,T20I # 617
Mohammed Shami,21.0,2,88,3,4.19,29.33,42.0,,Test v Sri Lanka,Galle,26 Jul 2017,Test # 2265
Mohammed Shami,18.0,4,40,2,2.22,20.00,54.0,,Test v Sri Lanka,Colombo (SSC),3 Aug 2017,Test # 2267
Mohammed Shami,21.5,7,49,5,2.24,9.80,26.2,,Test v Sri Lanka,Pallekele,12 Aug 2017,Test # 2269
Mohammed Shami,10.0,1,62,0,6.20,-,-,,ODI v Australia,Bengaluru,28 Sep 2017,ODI # 3917
Mohammed Shami,36.0,9,134,6,3.72,22.33,36.0,,Test v Sri Lanka,Eden Gardens,16 Nov 2017,Test # 2281
Mohammed Shami,41.0,12,135,3,3.29,45.00,82.0,,Test v Sri Lanka,Delhi,2 Dec 2017,Test # 2286
Mohammed Shami,28.0,9,75,4,2.67,18.75,42.0,,Test v South Africa,Cape Town,5 Jan 2018,Test # 2292
Mohammed Shami,31.0,5,107,5,3.45,21.40,37.2,,Test v South Africa,Centurion,13 Jan 2018,Test # 2293
Mohammed Shami,24.3,2,74,6,3.02,12.33,24.5,,Test v South Africa,Johannesburg,24 Jan 2018,Test # 2294
Mohammed Shami,31.4,4,102,3,3.22,34.00,63.3,,Test v England,Birmingham,1 Aug 2018,Test # 2314
Mohammed Shami,23.0,4,96,3,4.17,32.00,46.0,,Test v England,Lord's,9 Aug 2018,Test # 2315
Mohammed Shami,29.0,5,134,2,4.62,67.00,87.0,,Test v England,Nottingham,18 Aug 2018,Test # 2316
Mohammed Shami,34.0,2,108,6,3.17,18.00,34.0,,Test v England,Southampton,30 Aug 2018,Test # 2317
Mohammed Shami,55.0,10,182,2,3.30,91.00,165.0,,Test v England,The Oval,7 Sep 2018,Test # 2318
Mohammed Shami,12.0,2,33,2,2.75,16.50,36.0,,Test v West Indies,Rajkot,4 Oct 2018,Test # 2319
Mohammed Shami,10.0,0,81,2,8.10,40.50,30.0,,ODI v West Indies,Guwahati,21 Oct 2018,ODI # 4056
Mohammed Shami,10.0,0,59,1,5.90,59.00,60.0,,ODI v West Indies,Visakhapatnam,24 Oct 2018,ODI # 4059
Mohammed Shami,36.4,10,123,5,3.35,24.60,44.0,,Test v Australia,Adelaide,6 Dec 2018,Test # 2333
Mohammed Shami,48.0,11,136,6,2.83,22.66,48.0,,Test v Australia,Perth,14 Dec 2018,Test # 2334
Mohammed Shami,31.0,4,98,3,3.16,32.66,62.0,,Test v Australia,Melbourne,26 Dec 2018,Test # 2337
Mohammed Shami,21.0,3,62,2,2.95,31.00,63.0,,Test v Australia,Sydney,3 Jan 2019,Test # 2339
Mohammed Shami,10.0,0,46,0,4.60,-,-,,ODI v Australia,Sydney,12 Jan 2019,ODI # 4077
Mohammed Shami,10.0,0,58,3,5.80,19.33,20.0,,ODI v Australia,Adelaide,15 Jan 2019,ODI # 4078
Mohammed Shami,9.4,0,47,2,4.86,23.50,29.0,,ODI v Australia,Melbourne,18 Jan 2019,ODI # 4079
Mohammed Shami,6.0,2,19,3,3.16,6.33,12.0,,ODI v New Zealand,Napier,23 Jan 2019,ODI # 4082
Mohammed Shami,6.0,0,43,1,7.16,43.00,36.0,,ODI v New Zealand,Mount Maunganui,26 Jan 2019,ODI # 4085
Mohammed Shami,9.0,0,41,3,4.55,13.66,18.0,,ODI v New Zealand,Mount Maunganui,28 Jan 2019,ODI # 4088
Mohammed Shami,8.0,0,35,2,4.37,17.50,24.0,,ODI v New Zealand,Wellington,3 Feb 2019,ODI # 4092
Mohammed Shami,10.0,2,44,2,4.40,22.00,30.0,,ODI v Australia,Hyderabad,2 Mar 2019,ODI # 4102
Mohammed Shami,10.0,0,60,0,6.00,-,-,,ODI v Australia,Nagpur,5 Mar 2019,ODI # 4106
Mohammed Shami,10.0,0,52,1,5.20,52.00,60.0,,ODI v Australia,Ranchi,8 Mar 2019,ODI # 4109
Mohammed Shami,9.0,0,57,2,6.33,28.50,27.0,,ODI v Australia,Delhi,13 Mar 2019,ODI # 4113
Mohammed Shami,9.5,1,40,4,4.06,10.00,14.7,,ODI v Afghanistan,Southampton,22 Jun 2019,ODI # 4169
Mohammed Shami,6.2,0,16,4,2.52,4.00,9.5,,ODI v West Indies,Manchester,27 Jun 2019,ODI # 4175
Mohammed Shami,10.0,1,69,5,6.90,13.80,12.0,,ODI v England,Birmingham,30 Jun 2019,ODI # 4179
Mohammed Shami,9.0,0,68,1,7.55,68.00,54.0,,ODI v Bangladesh,Birmingham,2 Jul 2019,ODI # 4182
Mohammed Shami,3.0,0,5,0,1.66,-,-,,ODI v West Indies,Providence,8 Aug 2019,ODI # 4196
Mohammed Shami,8.0,0,39,2,4.87,19.50,24.0,,ODI v West Indies,Port of Spain,11 Aug 2019,ODI # 4197
Mohammed Shami,7.0,1,50,2,7.14,25.00,21.0,,ODI v West Indies,Port of Spain,14 Aug 2019,ODI # 4199
Mohammed Shami,22.0,6,61,4,2.77,15.25,33.0,,Test v West Indies,North Sound,22 Aug 2019,Test # 2358
Mohammed Shami,29.0,5,99,5,3.41,19.80,34.8,,Test v West Indies,Kingston,30 Aug 2019,Test # 2359
Mohammed Shami,28.5,6,82,5,2.84,16.40,34.6,,Test v South Africa,Visakhapatnam,2 Oct 2019,Test # 2363
Mohammed Shami,26.0,5,78,3,3.00,26.00,52.0,,Test v South Africa,Pune,10 Oct 2019,Test # 2364
Mohammed Shami,20.0,10,32,5,1.60,6.40,24.0,,Test v South Africa,Ranchi,19 Oct 2019,Test # 2365
Mohammed Shami,29.0,12,58,7,2.00,8.28,24.8,,Test v Bangladesh,Indore,14 Nov 2019,Test # 2366
Mohammed Shami,18.3,2,78,2,4.21,39.00,55.5,,Test v Bangladesh,Eden Gardens,22 Nov 2019,Test # 2369
Mohammed Shami,4.0,0,25,2,6.25,12.50,12.0,,T20I v West Indies,Wankhede,11 Dec 2019,T20I # 1024
Mohammed Shami,9.0,1,57,1,6.33,57.00,54.0,,ODI v West Indies,Chennai,15 Dec 2019,ODI # 4221
Mohammed Shami,7.3,0,39,3,5.20,13.00,15.0,,ODI v West Indies,Visakhapatnam,18 Dec 2019,ODI # 4222
Mohammed Shami,10.0,2,66,1,6.60,66.00,60.0,,ODI v West Indies,Cuttack,22 Dec 2019,ODI # 4223
Mohammed Shami,7.4,0,58,0,7.56,-,-,,ODI v Australia,Wankhede,14 Jan 2020,ODI # 4231
Mohammed Shami,10.0,0,77,3,7.70,25.66,20.0,,ODI v Australia,Rajkot,17 Jan 2020,ODI # 4232
Mohammed Shami,10.0,0,63,4,6.30,15.75,15.0,,ODI v Australia,Bengaluru,19 Jan 2020,ODI # 4233
Mohammed Shami,4.0,0,53,0,13.25,-,-,,T20I v New Zealand,Auckland,24 Jan 2020,T20I # 1031
Mohammed Shami,4.0,0,22,0,5.50,-,-,,T20I v New Zealand,Auckland,26 Jan 2020,T20I # 1034
Mohammed Shami,4.0,0,32,2,8.00,16.00,12.0,,T20I v New Zealand,Hamilton,29 Jan 2020,T20I # 1035
Mohammed Shami,9.1,0,63,1,6.87,63.00,55.0,,ODI v New Zealand,Hamilton,5 Feb 2020,ODI # 4235
Mohammed Shami,23.0,2,91,1,3.95,91.00,138.0,,Test v New Zealand,Wellington,21 Feb 2020,Test # 2385
Mohammed Shami,26.1,4,92,4,3.51,23.00,39.2,,Test v New Zealand,Christchurch,29 Feb 2020,Test # 2387
Mohammed Shami,10.0,0,59,3,5.90,19.66,20.0,,ODI v Australia,Sydney,27 Nov 2020,ODI # 4265
Mohammed Shami,9.0,0,73,1,8.11,73.00,54.0,,ODI v Australia,Sydney,29 Nov 2020,ODI # 4266
Mohammed Shami,4.0,0,46,0,11.50,-,-,,T20I v Australia,Canberra,4 Dec 2020,T20I # 1114
Mohammed Shami,17.0,4,41,0,2.41,-,-,,Test v Australia,Adelaide,17 Dec 2020,Test # 2396
Mohammed Shami,36.5,11,107,4,2.90,26.75,55.2,,Test v New Zealand,Southampton,18 Jun 2021,Test # 2425
Mohammed Shami,32.5,3,100,4,3.04,25.00,49.2,,Test v England,Nottingham,4 Aug 2021,Test # 2428
Mohammed Shami,36.0,8,108,3,3.00,36.00,72.0,,Test v England,Lord's,12 Aug 2021,Test # 2429
Mohammed Shami,28.0,8,95,4,3.39,23.75,42.0,,Test v England,Leeds,25 Aug 2021,Test # 2432
Mohammed Shami,3.5,0,43,0,11.21,-,-,,T20I v Pakistan,Dubai (DSC),24 Oct 2021,T20I # 1361
Mohammed Shami,1.0,0,11,0,11.00,-,-,,T20I v New Zealand,Dubai (DSC),31 Oct 2021,T20I # 1381
Mohammed Shami,4.0,0,32,3,8.00,10.66,8.0,,T20I v Afghanistan,Abu Dhabi,3 Nov 2021,T20I # 1390
Mohammed Shami,3.0,1,15,3,5.00,5.00,6.0,,T20I v Scotland,Dubai (DSC),5 Nov 2021,T20I # 1396
Mohammed Shami,4.0,0,39,0,9.75,-,-,,T20I v Namibia,Dubai (DSC),8 Nov 2021,T20I # 1410
Mohammed Shami,33.0,8,107,8,3.24,13.37,24.7,,Test v South Africa,Centurion,26 Dec 2021,Test # 2443
Mohammed Shami,38.0,8,107,3,2.81,35.66,76.0,,Test v South Africa,Johannesburg,3 Jan 2022,Test # 2445
Mohammed Shami,31.0,7,80,3,2.58,26.66,62.0,,Test v South Africa,Cape Town,11 Jan 2022,Test # 2448
Mohammed Shami,20.0,6,75,3,3.75,25.00,40.0,,Test v Sri Lanka,Mohali,4 Mar 2022,Test # 2452
Mohammed Shami,12.0,1,44,2,3.66,22.00,36.0,,Test v Sri Lanka,Bengaluru,12 Mar 2022,Test # 2456
Mohammed Shami,37.0,6,142,2,3.83,71.00,111.0,,Test v England,Birmingham,1 Jul 2022,Test # 2470
Mohammed Shami,7.0,0,31,3,4.42,10.33,14.0,,ODI v England,The Oval,12 Jul 2022,ODI # 4424
Mohammed Shami,10.0,0,48,1,4.80,48.00,60.0,,ODI v England,Lord's,14 Jul 2022,ODI # 4428
Mohammed Shami,7.0,0,38,0,5.42,-,-,,ODI v England,Manchester,17 Jul 2022,ODI # 4433
Mohammed Shami,4.0,0,25,1,6.25,25.00,24.0,,T20I v Pakistan,Melbourne,23 Oct 2022,T20I # 1842
Mohammed Shami,4.0,0,27,1,6.75,27.00,24.0,,T20I v Netherlands,Sydney,27 Oct 2022,T20I # 1848
Mohammed Shami,4.0,0,13,1,3.25,13.00,24.0,,T20I v South Africa,Perth,30 Oct 2022,T20I # 1853
Mohammed Shami,3.0,0,25,1,8.33,25.00,18.0,,T20I v Bangladesh,Adelaide,2 Nov 2022,T20I # 1860
Mohammed Shami,2.0,0,14,2,7.00,7.00,6.0,,T20I v Zimbabwe,Melbourne,6 Nov 2022,T20I # 1873
Mohammed Shami,3.0,0,39,0,13.00,-,-,,T20I v England,Adelaide,10 Nov 2022,T20I # 1878
Mohammed Shami,9.0,0,67,1,7.44,67.00,54.0,,ODI v Sri Lanka,Guwahati,10 Jan 2023,ODI # 4501
Mohammed Shami,7.0,0,43,0,6.14,-,-,,ODI v Sri Lanka,Eden Gardens,12 Jan 2023,ODI # 4503
Mohammed Shami,6.0,2,20,2,3.33,10.00,18.0,,ODI v Sri Lanka,Thiruvananthapuram,15 Jan 2023,ODI # 4505
Mohammed Shami,10.0,1,69,1,6.90,69.00,60.0,,ODI v New Zealand,Hyderabad,18 Jan 2023,ODI # 4507
Mohammed Shami,6.0,1,18,3,3.00,6.00,12.0,,ODI v New Zealand,Raipur,21 Jan 2023,ODI # 4509
Mohammed Shami,13.3,5,31,3,2.29,10.33,27.0,,Test v Australia,Nagpur,9 Feb 2023,Test # 2490
Mohammed Shami,16.4,4,70,4,4.20,17.50,25.0,,Test v Australia,Delhi,17 Feb 2023,Test # 2493
Mohammed Shami,39.0,4,153,2,3.92,76.50,117.0,,Test v Australia,Ahmedabad,9 Mar 2023,Test # 2499
Mohammed Shami,6.0,2,17,3,2.83,5.66,12.0,,ODI v Australia,Wankhede,17 Mar 2023,ODI # 4538
Mohammed Shami,3.0,0,29,0,9.66,-,-,,ODI v Australia,Visakhapatnam,19 Mar 2023,ODI # 4541
Mohammed Shami,6.0,0,37,0,6.16,-,-,,ODI v Australia,Chennai,22 Mar 2023,ODI # 4545
Mohammed Shami,45.3,10,161,4,3.53,40.25,68.2,,Test v Australia,The Oval,7 Jun 2023,Test # 2505
Mohammed Shami,7.0,0,29,1,4.14,29.00,42.0,,ODI v Nepal,Pallekele,4 Sep 2023,ODI # 4632
Mohammed Shami,8.0,1,32,2,4.00,16.00,24.0,,ODI v Bangladesh,Colombo (RPS),15 Sep 2023,ODI # 4645
Mohammed Shami,10.0,1,51,5,5.10,10.20,12.0,,ODI v Australia,Mohali,22 Sep 2023,ODI # 4651
Mohammed Shami,6.0,0,39,1,6.50,39.00,36.0,,ODI v Australia,Indore,24 Sep 2023,ODI # 4654
Mohammed Shami,10.0,0,54,5,5.40,10.80,12.0,,ODI v New Zealand,Dharamsala,22 Oct 2023,ODI # 4678
Mohammed Shami,7.0,2,22,4,3.14,5.50,10.5,,ODI v England,Lucknow,29 Oct 2023,ODI # 4686
Mohammed Shami,-,-,-,-,-,-,-,,ODI v Sri Lanka,Wankhede,2 Nov 2023,ODI # 4690
Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,,Opposition,Ground,Start Date,
JJ Bumrah,10.0,0,40,2,4.00,20.00,30.0,,ODI v Australia,Sydney,23 Jan 2016,ODI # 3727
JJ Bumrah,3.3,0,23,3,6.57,7.66,7.0,,T20I v Australia,Adelaide,26 Jan 2016,T20I # 485
JJ Bumrah,4.0,0,37,2,9.25,18.50,12.0,,T20I v Australia,Melbourne,29 Jan 2016,T20I # 486
JJ Bumrah,4.0,0,43,1,10.75,43.00,24.0,,T20I v Australia,Sydney,31 Jan 2016,T20I # 489
JJ Bumrah,4.0,1,19,0,4.75,-,-,,T20I v Sri Lanka,Pune,9 Feb 2016,T20I # 496
JJ Bumrah,3.0,0,17,2,5.66,8.50,9.0,,T20I v Sri Lanka,Ranchi,12 Feb 2016,T20I # 497
JJ Bumrah,3.0,0,10,1,3.33,10.00,18.0,,T20I v Sri Lanka,Visakhapatnam,14 Feb 2016,T20I # 499
JJ Bumrah,4.0,0,23,1,5.75,23.00,24.0,,T20I v Bangladesh,Mirpur,24 Feb 2016,T20I # 509
JJ Bumrah,3.0,2,8,1,2.66,8.00,18.0,,T20I v Pakistan,Mirpur,27 Feb 2016,T20I # 512
JJ Bumrah,4.0,0,27,2,6.75,13.50,12.0,,T20I v Sri Lanka,Mirpur,1 Mar 2016,T20I # 515
JJ Bumrah,4.0,0,23,1,5.75,23.00,24.0,,T20I v U.A.E.,Mirpur,3 Mar 2016,T20I # 517
JJ Bumrah,3.0,0,13,1,4.33,13.00,18.0,,T20I v Bangladesh,Mirpur,6 Mar 2016,T20I # 521
JJ Bumrah,4.0,0,15,1,3.75,15.00,24.0,,T20I v New Zealand,Nagpur,15 Mar 2016,T20I # 535
JJ Bumrah,4.0,0,32,1,8.00,32.00,24.0,,T20I v Pakistan,Eden Gardens,19 Mar 2016,T20I # 541
JJ Bumrah,4.0,0,32,0,8.00,-,-,,T20I v Bangladesh,Bengaluru,23 Mar 2016,T20I # 547
JJ Bumrah,4.0,0,32,1,8.00,32.00,24.0,,T20I v Australia,Mohali,27 Mar 2016,T20I # 553
JJ Bumrah,4.0,0,42,1,10.50,42.00,24.0,,T20I v West Indies,Wankhede,31 Mar 2016,T20I # 556
JJ Bumrah,9.5,2,28,4,2.84,7.00,14.7,,ODI v Zimbabwe,Harare,11 Jun 2016,ODI # 3742
JJ Bumrah,6.0,0,27,1,4.50,27.00,36.0,,ODI v Zimbabwe,Harare,13 Jun 2016,ODI # 3744
JJ Bumrah,10.0,1,22,4,2.20,5.50,15.0,,ODI v Zimbabwe,Harare,15 Jun 2016,ODI # 3746
JJ Bumrah,4.0,1,24,2,6.00,12.00,12.0,,T20I v Zimbabwe,Harare,18 Jun 2016,T20I # 558
JJ Bumrah,4.0,0,11,3,2.75,3.66,8.0,,T20I v Zimbabwe,Harare,20 Jun 2016,T20I # 559
JJ Bumrah,4.0,0,23,0,5.75,-,-,,T20I v Zimbabwe,Harare,22 Jun 2016,T20I # 560
JJ Bumrah,4.0,0,47,2,11.75,23.50,12.0,,T20I v West Indies,Lauderhill,27 Aug 2016,T20I # 562
JJ Bumrah,4.0,0,26,2,6.50,13.00,12.0,,T20I v West Indies,Lauderhill,28 Aug 2016,T20I # 563
JJ Bumrah,8.0,1,29,0,3.62,-,-,,ODI v New Zealand,Dharamsala,16 Oct 2016,ODI # 3796
JJ Bumrah,10.0,0,35,3,3.50,11.66,20.0,,ODI v New Zealand,Delhi,20 Oct 2016,ODI # 3797
JJ Bumrah,9.4,0,52,2,5.37,26.00,29.0,,ODI v New Zealand,Mohali,23 Oct 2016,ODI # 3798
JJ Bumrah,5.0,0,16,1,3.20,16.00,30.0,,ODI v New Zealand,Visakhapatnam,29 Oct 2016,ODI # 3800
JJ Bumrah,10.0,0,79,2,7.90,39.50,30.0,,ODI v England,Pune,15 Jan 2017,ODI # 3819
JJ Bumrah,9.0,0,81,2,9.00,40.50,27.0,,ODI v England,Cuttack,19 Jan 2017,ODI # 3821
JJ Bumrah,10.0,1,68,1,6.80,68.00,60.0,,ODI v England,Eden Gardens,22 Jan 2017,ODI # 3824
JJ Bumrah,3.1,0,26,0,8.21,-,-,,T20I v England,Kanpur,26 Jan 2017,T20I # 592
JJ Bumrah,4.0,0,20,2,5.00,10.00,12.0,,T20I v England,Nagpur,29 Jan 2017,T20I # 593
JJ Bumrah,2.3,0,14,3,5.60,4.66,5.0,,T20I v England,Bengaluru,1 Feb 2017,T20I # 594
JJ Bumrah,5.0,0,23,0,4.60,-,-,,ODI v Pakistan,Birmingham,4 Jun 2017,ODI # 3878
JJ Bumrah,10.0,0,52,0,5.20,-,-,,ODI v Sri Lanka,The Oval,8 Jun 2017,ODI # 3882
JJ Bumrah,8.0,0,28,2,3.50,14.00,24.0,,ODI v South Africa,The Oval,11 Jun 2017,ODI # 3886
JJ Bumrah,10.0,1,39,2,3.90,19.50,30.0,,ODI v Bangladesh,Birmingham,15 Jun 2017,ODI # 3891
JJ Bumrah,9.0,0,68,0,7.55,-,-,,ODI v Pakistan,The Oval,18 Jun 2017,ODI # 3894
JJ Bumrah,6.2,0,22,2,3.47,11.00,19.0,,ODI v Sri Lanka,Dambulla,20 Aug 2017,ODI # 3905
JJ Bumrah,10.0,2,43,4,4.30,10.75,15.0,,ODI v Sri Lanka,Pallekele,24 Aug 2017,ODI # 3906
JJ Bumrah,10.0,2,27,5,2.70,5.40,12.0,,ODI v Sri Lanka,Pallekele,27 Aug 2017,ODI # 3907
JJ Bumrah,7.0,0,32,2,4.57,16.00,21.0,,ODI v Sri Lanka,Colombo (RPS),31 Aug 2017,ODI # 3908
JJ Bumrah,10.0,0,45,2,4.50,22.50,30.0,,ODI v Sri Lanka,Colombo (RPS),3 Sep 2017,ODI # 3909
JJ Bumrah,4.0,0,38,1,9.50,38.00,24.0,,T20I v Sri Lanka,Colombo (RPS),6 Sep 2017,T20I # 618
JJ Bumrah,4.0,0,20,1,5.00,20.00,24.0,,ODI v Australia,Chennai,17 Sep 2017,ODI # 3910
JJ Bumrah,7.0,1,39,0,5.57,-,-,,ODI v Australia,Eden Gardens,21 Sep 2017,ODI # 3912
JJ Bumrah,10.0,0,52,2,5.20,26.00,30.0,,ODI v Australia,Indore,24 Sep 2017,ODI # 3914
JJ Bumrah,10.0,2,51,2,5.10,25.50,30.0,,ODI v Australia,Nagpur,1 Oct 2017,ODI # 3919
JJ Bumrah,3.0,0,17,2,5.66,8.50,9.0,,T20I v Australia,Ranchi,7 Oct 2017,T20I # 623
JJ Bumrah,3.0,0,25,1,8.33,25.00,18.0,,T20I v Australia,Guwahati,10 Oct 2017,T20I # 624
JJ Bumrah,9.0,0,56,1,6.22,56.00,54.0,,ODI v New Zealand,Wankhede,22 Oct 2017,ODI # 3928
JJ Bumrah,10.0,2,38,2,3.80,19.00,30.0,,ODI v New Zealand,Pune,25 Oct 2017,ODI # 3931
JJ Bumrah,10.0,0,47,3,4.70,15.66,20.0,,ODI v New Zealand,Kanpur,29 Oct 2017,ODI # 3932
JJ Bumrah,4.0,0,37,1,9.25,37.00,24.0,,T20I v New Zealand,Delhi,1 Nov 2017,T20I # 630
JJ Bumrah,4.0,0,23,0,5.75,-,-,,T20I v New Zealand,Rajkot,4 Nov 2017,T20I # 631
JJ Bumrah,2.0,0,9,2,4.50,4.50,6.0,,T20I v New Zealand,Thiruvananthapuram,7 Nov 2017,T20I # 632
JJ Bumrah,7.0,1,32,1,4.57,32.00,42.0,,ODI v Sri Lanka,Dharamsala,10 Dec 2017,ODI # 3939
JJ Bumrah,10.0,0,43,2,4.30,21.50,30.0,,ODI v Sri Lanka,Mohali,13 Dec 2017,ODI # 3941
JJ Bumrah,8.0,1,39,1,4.87,39.00,48.0,,ODI v Sri Lanka,Visakhapatnam,17 Dec 2017,ODI # 3942
JJ Bumrah,2.0,0,10,0,5.00,-,-,,T20I v Sri Lanka,Cuttack,20 Dec 2017,T20I # 633
JJ Bumrah,3.0,0,21,0,7.00,-,-,,T20I v Sri Lanka,Indore,22 Dec 2017,T20I # 634
JJ Bumrah,30.2,2,112,4,3.69,28.00,45.5,,Test v South Africa,Cape Town,5 Jan 2018,Test # 2292
JJ Bumrah,42.0,9,130,3,3.09,43.33,84.0,,Test v South Africa,Centurion,13 Jan 2018,Test # 2293
JJ Bumrah,39.5,5,111,7,2.78,15.85,34.1,,Test v South Africa,Johannesburg,24 Jan 2018,Test # 2294
JJ Bumrah,10.0,0,56,1,5.60,56.00,60.0,,ODI v South Africa,Durban,1 Feb 2018,ODI # 3969
JJ Bumrah,5.0,1,12,1,2.40,12.00,30.0,,ODI v South Africa,Centurion,4 Feb 2018,ODI # 3970
JJ Bumrah,7.0,0,32,2,4.57,16.00,21.0,,ODI v South Africa,Cape Town,7 Feb 2018,ODI # 3971
JJ Bumrah,5.0,0,21,1,4.20,21.00,30.0,,ODI v South Africa,Johannesburg,10 Feb 2018,ODI # 3973
JJ Bumrah,7.0,0,22,1,3.14,22.00,42.0,,ODI v South Africa,Gqeberha,13 Feb 2018,ODI # 3976
JJ Bumrah,8.0,1,24,2,3.00,12.00,24.0,,ODI v South Africa,Centurion,16 Feb 2018,ODI # 3978
JJ Bumrah,4.0,0,32,0,8.00,-,-,,T20I v South Africa,Johannesburg,18 Feb 2018,T20I # 652
JJ Bumrah,4.0,0,39,1,9.75,39.00,24.0,,T20I v South Africa,Cape Town,24 Feb 2018,T20I # 655
JJ Bumrah,4.0,1,19,2,4.75,9.50,12.0,,T20I v Ireland,Dublin (Malahide),27 Jun 2018,T20I # 678
JJ Bumrah,41.2,10,122,7,2.95,17.42,35.4,,Test v England,Nottingham,18 Aug 2018,Test # 2316
JJ Bumrah,39.0,8,97,4,2.48,24.25,58.5,,Test v England,Southampton,30 Aug 2018,Test # 2317
JJ Bumrah,53.0,13,144,3,2.71,48.00,106.0,,Test v England,The Oval,7 Sep 2018,Test # 2318
JJ Bumrah,7.1,2,23,2,3.20,11.50,21.5,,ODI v Pakistan,Dubai (DSC),19 Sep 2018,ODI # 4040
JJ Bumrah,9.1,1,37,3,4.03,12.33,18.3,,ODI v Bangladesh,Dubai (DSC),21 Sep 2018,ODI # 4042
JJ Bumrah,10.0,1,29,2,2.90,14.50,30.0,,ODI v Pakistan,Dubai (DSC),23 Sep 2018,ODI # 4044
JJ Bumrah,8.3,0,39,1,4.58,39.00,51.0,,ODI v Bangladesh,Dubai (DSC),28 Sep 2018,ODI # 4048
JJ Bumrah,10.0,1,35,4,3.50,8.75,15.0,,ODI v West Indies,Pune,27 Oct 2018,ODI # 4062
JJ Bumrah,8.0,1,25,0,3.12,-,-,,ODI v West Indies,Brabourne,29 Oct 2018,ODI # 4063
JJ Bumrah,6.0,1,11,2,1.83,5.50,18.0,,ODI v West Indies,Thiruvananthapuram,1 Nov 2018,ODI # 4064
JJ Bumrah,4.0,0,27,1,6.75,27.00,24.0,,T20I v West Indies,Eden Gardens,4 Nov 2018,T20I # 707
JJ Bumrah,4.0,0,20,2,5.00,10.00,12.0,,T20I v West Indies,Lucknow,6 Nov 2018,T20I # 709
JJ Bumrah,3.0,0,21,1,7.00,21.00,18.0,,T20I v Australia,Brisbane,21 Nov 2018,T20I # 712
JJ Bumrah,4.0,0,20,1,5.00,20.00,24.0,,T20I v Australia,Melbourne,23 Nov 2018,T20I # 713
JJ Bumrah,4.0,0,38,0,9.50,-,-,,T20I v Australia,Sydney,25 Nov 2018,T20I # 714
JJ Bumrah,48.0,17,115,6,2.39,19.16,48.0,,Test v Australia,Adelaide,6 Dec 2018,Test # 2333
JJ Bumrah,51.2,18,92,5,1.79,18.40,61.6,,Test v Australia,Perth,14 Dec 2018,Test # 2334
JJ Bumrah,34.5,7,86,9,2.46,9.55,23.2,,Test v Australia,Melbourne,26 Dec 2018,Test # 2337
JJ Bumrah,23.0,6,64,1,2.78,64.00,138.0,,Test v Australia,Sydney,3 Jan 2019,Test # 2339
JJ Bumrah,4.0,0,16,3,4.00,5.33,8.0,,T20I v Australia,Visakhapatnam,24 Feb 2019,T20I # 748
JJ Bumrah,4.0,0,30,0,7.50,-,-,,T20I v Australia,Bengaluru,27 Feb 2019,T20I # 749
JJ Bumrah,10.0,0,60,2,6.00,30.00,30.0,,ODI v Australia,Hyderabad,2 Mar 2019,ODI # 4102
JJ Bumrah,10.0,0,29,2,2.90,14.50,30.0,,ODI v Australia,Nagpur,5 Mar 2019,ODI # 4106
JJ Bumrah,10.0,0,53,0,5.30,-,-,,ODI v Australia,Ranchi,8 Mar 2019,ODI # 4109
JJ Bumrah,8.5,0,63,3,7.13,21.00,17.6,,ODI v Australia,Mohali,10 Mar 2019,ODI # 4111
JJ Bumrah,10.0,0,39,0,3.90,-,-,,ODI v Australia,Delhi,13 Mar 2019,ODI # 4113
JJ Bumrah,10.0,1,35,2,3.50,17.50,30.0,,ODI v South Africa,Southampton,5 Jun 2019,ODI # 4150
JJ Bumrah,10.0,1,61,3,6.10,20.33,20.0,,ODI v Australia,The Oval,9 Jun 2019,ODI # 4155
JJ Bumrah,8.0,0,52,0,6.50,-,-,,ODI v Pakistan,Manchester,16 Jun 2019,ODI # 4161
JJ Bumrah,10.0,1,39,2,3.90,19.50,30.0,,ODI v Afghanistan,Southampton,22 Jun 2019,ODI # 4169
JJ Bumrah,6.0,1,9,2,1.50,4.50,18.0,,ODI v West Indies,Manchester,27 Jun 2019,ODI # 4175
JJ Bumrah,10.0,1,44,1,4.40,44.00,60.0,,ODI v England,Birmingham,30 Jun 2019,ODI # 4179
JJ Bumrah,10.0,1,55,4,5.50,13.75,15.0,,ODI v Bangladesh,Birmingham,2 Jul 2019,ODI # 4182
JJ Bumrah,10.0,2,37,3,3.70,12.33,20.0,,ODI v Sri Lanka,Leeds,6 Jul 2019,ODI # 4187
JJ Bumrah,10.0,1,39,1,3.90,39.00,60.0,,ODI v New Zealand,Manchester,9 Jul 2019,ODI # 4190
JJ Bumrah,26.0,8,62,6,2.38,10.33,26.0,,Test v West Indies,North Sound,22 Aug 2019,Test # 2358
JJ Bumrah,23.1,7,58,7,2.50,8.28,19.8,,Test v West Indies,Kingston,30 Aug 2019,Test # 2359
